altitude,time
1127.62,186.32
1122.61,186.42
1123.72,186.52
1120.29,186.62
1126.6,186.72
1109.25,186.82
1108.6,186.92
1109.43,187.02
1104.24,187.12
1095.25,187.22
1091.64,187.32
1098.4,187.42
1085.17,187.52
1076.01,187.62
1081.56,187.72
1076.75,187.82
1071.39,187.92
1062.9,188.02
1064.19,188.12
1066.13,188.22
1068.71,188.32
1058.65,188.42
1057.45,188.52
1056.99,188.62
1057.82,188.72
1052.75,188.82
1054.78,188.92
1050.72,189.02
1047.13,189.12
1044.45,189.22
1046.39,189.32
1058.75,189.42
1043.63,189.52
1036.9,189.62
1038.56,189.72
1034.51,189.82
1027.24,189.92
1023.93,190.02
1024.94,190.12
1022.28,190.22
1018.41,190.32
1014.37,190.42
1010.33,190.52
1015.75,190.62
1006.38,190.72
1003.45,190.82
1007.94,190.92
999.13,191.02
990.42,191.12
986.21,191.22
986.48,191.32
987.58,191.42
992.44,191.52
988.59,191.62
981.54,191.72
981.91,191.82
982.27,191.92
981.91,192.02
986.76,192.12
979.89,192.22
975.5,192.32
968,192.42
965.62,192.52
956.76,192.62
958.86,192.72
948.36,192.82
948.72,192.92
939.87,193.02
940.14,193.12
941.6,193.22
940.78,193.32
940.05,193.42
940.33,193.52
940.05,193.62
940.42,193.72
939.78,193.82
939.87,193.92
937.96,194.02
939.23,194.12
938.96,194.22
938.41,194.32
939.6,194.42
938.5,194.52
938.32,194.62
938.05,194.72
938.41,194.82
939.14,194.92
938.14,195.02
937.96,195.12
938.32,195.22
939.05,195.32
938.23,195.42
938.32,195.52
938.05,195.62
938.59,195.72
938.41,195.82
938.23,195.92
938.05,196.02
938.14,196.12
938.41,196.22
938.41,196.32
938.87,196.42
937.96,196.52
938.14,196.62
938.41,196.72
938.32,196.82
938.96,196.92
938.87,197.02
938.41,197.12
938.59,197.22
938.69,197.32
938.05,197.42
938.69,197.52
938.41,197.62
938.59,197.72
937.96,197.82
937.96,197.92
938.59,198.02
938.69,198.12
938.59,198.22
937.96,198.32
937.68,198.42
938.5,198.52
938.32,198.62
937.68,198.72
938.59,198.82
938.5,198.92
937.77,199.02
938.32,199.12
937.59,199.22
938.78,199.32
938.78,199.42
938.69,199.52
938.41,199.62
937.87,199.72
938.14,199.82
938.23,199.92
937.96,200.02
938.41,200.12
938.41,200.22
938.05,200.32
938.5,200.42
938.87,200.52
938.78,200.62
937.96,200.72
938.41,200.82
938.14,200.92
938.32,201.02
938.14,201.12
938.69,201.22
938.05,201.32
938.32,201.42
938.69,201.52
938.5,201.62
938.78,201.72
938.59,201.82
938.32,201.92
938.41,202.02
938.23,202.12
938.69,202.22
937.96,202.32
938.41,202.42
938.32,202.52
938.69,202.62
937.87,202.72
938.41,202.82
938.5,202.92
938.05,203.02
938.14,203.12
938.59,203.22
938.14,203.32
938.41,203.42
938.23,203.52
937.96,203.62
938.14,203.72
938.32,203.82
938.41,203.92
938.5,204.02
938.05,204.12
938.05,204.22
938.41,204.32
938.23,204.42
938.32,204.52
938.32,204.62
938.41,204.72
938.05,204.82
938.32,204.92
938.14,205.02
938.78,205.12
938.5,205.22
938.5,205.32
938.5,205.42
937.77,205.52
938.5,205.62
938.41,205.72
938.23,205.82
938.14,205.92
938.14,206.02
938.69,206.12
938.23,206.22
938.5,206.32
938.14,206.42
938.41,206.52
938.41,206.62
938.69,206.72
938.23,206.82
938.87,206.92
938.5,207.02
938.14,207.12
937.96,207.22
938.41,207.32
938.14,207.42
938.41,207.52
938.5,207.62
938.59,207.72
938.5,207.82
938.5,207.92
937.87,208.02
938.78,208.12
938.23,208.22
938.59,208.32
938.59,208.42
938.41,208.52
938.69,208.62
938.87,208.72
937.96,208.82
938.14,208.92
938.23,209.02
937.87,209.12
938.05,209.22
937.77,209.32
938.69,209.42
938.23,209.52
938.59,209.62
938.59,209.72
938.05,209.82
938.14,209.92
938.14,210.02
937.77,210.12
938.41,210.22
938.32,210.32
938.5,210.42
938.05,210.52
938.59,210.62
937.87,210.72
938.41,210.82
938.05,210.92
937.59,211.02
938.41,211.12
938.5,211.22
938.05,211.32
938.32,211.42
938.14,211.52
937.96,211.62
937.96,211.72
938.05,211.82
938.32,211.92
938.78,212.02
938.5,212.12
938.05,212.22
938.32,212.32
938.41,212.42
938.32,212.52
938.14,212.62
938.14,212.72
938.41,212.82
938.14,212.92
938.41,213.02
938.23,213.12
938.41,213.22
938.32,213.32
938.59,213.42
937.96,213.52
938.32,213.62
938.14,213.72
938.41,213.82
938.41,213.92
938.41,214.02
938.05,214.12
938.5,214.22
938.23,214.32
938.5,214.42
938.41,214.52
937.96,214.62
937.87,214.72
938.32,214.82
939.05,214.92
938.5,215.02
938.5,215.12
938.78,215.22
937.96,215.32
938.59,215.42
938.23,215.52
938.14,215.62
938.14,215.71
