time,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
127.12,2.48,72472,2738.45,1799.85,-29.87,24.9,8.78,9.03,9.07
127.22,2.16,72524,2732.77,1794.18,-29.55,24.9,8.78,9.03,9.07
127.32,1.8,72527,2732.44,1793.85,-29.32,24.9,8.78,9.03,9.07
127.42,1.48,72574,2727.32,1788.72,-29.18,24.9,8.78,9.03,9.07
127.52,1.24,72572,2727.54,1788.94,-29.07,24.9,8.78,9.03,9.07
127.62,1.09,72623,2721.97,1783.38,-28.97,24.9,8.78,9.03,9.07
127.72,1.01,72618,2722.52,1783.92,-28.84,24.9,8.78,9.03,9.07
127.82,0.97,72592,2725.35,1786.76,-28.74,24.9,8.73,9.02,9.07
127.92,0.98,72672,2716.63,1778.04,-28.65,24.9,8.76,9.03,9.07
128.02,1.04,72692,2714.46,1775.86,-28.58,24.9,8.78,9.03,9.07
128.12,1.12,72702,2713.37,1774.77,-28.49,24.9,8.78,9.03,9.07
128.22,1.18,72736,2709.66,1771.07,-28.37,24.9,8.78,9.03,9.07
128.32,1.18,72783,2704.55,1765.95,-28.24,24.9,8.78,9.03,9.07
128.42,1.12,72790,2703.79,1765.19,-28.08,24.9,8.76,9.03,9.07
128.52,1.03,72808,2701.83,1763.23,-27.96,24.9,8.78,9.03,9.08
128.62,0.93,72861,2696.06,1757.47,-27.9,24.9,8.76,9.03,9.07
128.72,0.87,72916,2690.09,1751.49,-27.78,24.9,8.78,9.02,9.07
128.82,0.84,72918,2689.87,1751.27,-27.71,24.9,8.78,9.03,9.07
128.92,0.85,72915,2690.2,1751.6,-27.65,24.9,8.73,9.02,9.07
129.02,0.91,72969,2684.33,1745.73,-27.54,24.9,8.76,9.03,9.08
129.12,1.02,72986,2682.48,1743.89,-27.46,24.9,8.78,9.03,9.07
129.22,1.17,72974,2683.79,1745.19,-27.39,24.9,8.78,9.03,9.07
129.32,1.33,73039,2676.73,1738.14,-27.29,24.9,8.78,9.03,9.07
129.42,1.48,73087,2671.52,1732.93,-27.14,24.9,8.76,9.03,9.07
129.52,1.58,73102,2669.9,1731.3,-26.95,24.9,8.78,9.03,9.07
129.62,1.65,73144,2665.34,1726.75,-26.81,24.8,8.76,9.03,9.07
129.72,1.69,73152,2664.48,1725.88,-26.65,24.8,8.76,9.03,9.07
129.82,1.72,73099,2670.22,1731.63,-26.45,24.8,8.78,9.03,9.07
129.92,1.7,73167,2662.85,1724.26,-26.31,24.8,8.78,9.03,9.07
130.02,1.62,73209,2658.3,1719.71,-26.14,24.8,8.73,9.02,9.05
130.12,1.46,73245,2654.4,1715.81,-25.91,24.8,8.78,9.03,9.07
130.22,1.22,73206,2658.63,1720.03,-25.76,24.8,8.78,9.03,9.07
130.32,0.94,73250,2653.86,1715.27,-25.66,24.8,8.78,9.03,9.07
130.42,0.61,73253,2653.54,1714.94,-25.55,24.8,8.78,9.03,9.07
130.52,0.25,73349,2643.15,1704.56,-25.49,24.8,8.78,9.03,9.07
130.62,-0.14,73402,2637.42,1698.83,-25.45,24.8,8.78,9.03,9.07
130.72,-0.53,73364,2641.53,1702.94,-25.45,24.8,8.76,9.03,9.07
130.82,-0.9,73437,2633.64,1695.05,-25.51,24.8,8.78,9.03,9.07
130.92,-1.25,73462,2630.94,1692.35,-25.62,24.8,8.76,9.03,9.07
131.02,-1.58,73462,2630.94,1692.35,-25.78,24.8,8.78,9.03,9.07
131.12,-1.93,73482,2628.78,1690.19,-25.91,24.8,8.73,9,9.05
131.22,-2.31,73499,2626.94,1688.35,-26.05,24.8,8.78,9.03,9.07
131.32,-2.67,73516,2625.11,1686.52,-26.3,24.8,8.78,9.03,9.07
131.42,-2.96,73453,2631.91,1693.32,-26.6,24.8,8.78,9.03,9.07
131.52,-3.16,73480,2629,1690.4,-26.91,24.8,8.78,9.03,9.07
131.62,-3.29,73584,2617.77,1679.18,-27.25,24.8,8.78,9.03,9.07
131.72,-3.35,73619,2614,1675.4,-27.59,24.8,8.76,9.03,9.07
131.82,-3.37,73605,2615.51,1676.91,-27.89,24.8,8.78,9.03,9.07
131.92,-3.31,73656,2610.01,1671.42,-28.24,24.8,8.78,9.03,9.07
132.02,-3.17,73641,2611.63,1673.03,-28.63,24.8,8.76,9.03,9.07
132.12,-2.95,73615,2614.43,1675.84,-28.96,24.8,8.76,9.03,9.07
132.22,-2.68,73773,2597.41,1658.81,-29.24,24.8,8.73,9.02,9.07
132.32,-2.38,73804,2594.07,1655.48,-29.51,24.8,8.78,9.03,9.07
132.42,-2.06,73824,2591.92,1653.33,-29.74,24.8,8.78,9.03,9.07
132.52,-1.73,73861,2587.94,1649.35,-29.97,24.8,8.76,9.03,9.07
132.62,-1.39,73848,2589.34,1650.75,-30.16,24.8,8.78,9.03,9.07
132.72,-1.05,73878,2586.11,1647.52,-30.27,24.8,8.76,9.02,9.07
132.82,-0.72,73949,2578.48,1639.89,-30.37,24.8,8.78,9.03,9.07
132.92,-0.4,73998,2573.22,1634.63,-30.45,24.8,8.76,9.03,9.07
133.02,-0.11,73973,2575.91,1637.31,-30.5,24.8,8.78,9.03,9.07
133.12,0.16,73904,2583.32,1644.72,-30.49,24.8,8.76,9.03,9.07
133.22,0.38,73941,2579.34,1640.75,-30.47,24.8,8.76,9.03,9.07
133.32,0.54,74065,2566.03,1627.44,-30.43,24.8,8.73,9.02,9.07
133.42,0.63,74093,2563.03,1624.43,-30.35,24.8,8.78,9.03,9.07
133.52,0.69,74102,2562.06,1623.47,-30.26,24.8,8.78,9.03,9.07
133.62,0.74,74141,2557.88,1619.29,-30.21,24.8,8.76,9.03,9.07
133.72,0.8,74168,2554.99,1616.39,-30.16,24.8,8.78,9.03,9.07
133.82,0.85,74197,2551.88,1613.28,-30.06,24.8,8.78,9.03,9.07
133.92,0.89,74240,2547.27,1608.68,-29.98,24.8,8.78,9.03,9.07
134.02,0.9,74293,2541.6,1603.01,-29.88,24.8,8.76,9.03,9.07
134.12,0.9,74267,2544.38,1605.79,-29.77,24.8,8.76,9.03,9.07
134.22,0.93,74296,2541.28,1602.68,-29.7,24.8,8.78,9.03,9.07
134.32,1.01,74323,2538.39,1599.79,-29.63,24.8,8.76,9.03,9.07
134.42,1.15,74360,2534.43,1595.84,-29.52,24.8,8.73,9.02,9.07
134.52,1.36,74382,2532.08,1593.48,-29.43,24.8,8.78,9.03,9.07
134.62,1.65,74404,2529.73,1591.13,-29.3,24.8,8.76,9.03,9.07
134.72,2.01,74439,2525.99,1587.39,-29.15,24.8,8.76,9.03,9.07
134.82,2.42,74480,2521.61,1583.01,-28.95,24.8,8.78,9.03,9.07
134.92,2.81,74528,2516.48,1577.89,-28.74,24.8,8.78,9.03,9.07
135.02,3.1,74562,2512.85,1574.26,-28.46,24.8,8.78,9.03,9.07
135.12,3.25,74540,2515.2,1576.61,-28.06,24.8,8.78,9.03,9.07
135.22,3.28,74584,2510.51,1571.91,-27.7,24.8,8.76,9.03,9.07
135.32,3.26,74597,2509.12,1570.52,-27.38,24.8,8.78,9.03,9.07
135.42,3.26,74636,2504.96,1566.37,-27.08,24.8,8.76,9.03,9.07
135.52,3.29,74633,2505.28,1566.69,-26.77,24.8,8.73,9.02,9.07
135.62,3.31,74662,2502.19,1563.59,-26.46,24.8,8.78,9.03,9.07
135.72,3.25,74703,2497.82,1559.22,-26.1,24.8,8.76,9.03,9.07
135.82,3.08,74714,2496.65,1558.05,-25.72,24.7,8.76,9.03,9.07
135.92,2.8,74773,2490.36,1551.77,-25.41,24.7,8.78,9.03,9.07
136.02,2.42,74810,2486.42,1547.83,-25.12,24.7,8.76,9.03,9.08
136.12,1.97,74856,2481.53,1542.94,-24.87,24.7,8.78,9.03,9.07
136.22,1.46,74833,2483.98,1545.38,-24.67,24.7,8.76,9.03,9.07
136.32,0.88,74881,2478.87,1540.28,-24.48,24.7,8.76,9.03,9.07
136.42,0.23,74883,2478.66,1540.06,-24.41,24.7,8.76,9.03,9.07
136.52,-0.49,74943,2472.28,1533.69,-24.38,24.7,8.76,9.03,9.07
136.62,-1.24,74955,2471.01,1532.41,-24.4,24.7,8.73,9.02,9.07
136.72,-1.95,74954,2471.11,1532.52,-24.52,24.7,8.76,9.03,9.07
136.82,-2.58,74885,2478.45,1539.85,-24.74,24.7,8.78,9.03,9.07
136.92,-3.07,74922,2474.51,1535.92,-25.03,24.7,8.76,9.02,9.07
137.02,-3.42,74960,2470.47,1531.88,-25.4,24.7,8.76,9.03,9.07
137.12,-3.67,74936,2473.02,1534.43,-25.71,24.7,8.76,9.03,9.08
137.22,-3.85,75014,2464.74,1526.14,-26.12,24.7,8.76,9.02,9.07
137.32,-3.98,75063,2459.54,1520.94,-26.48,24.7,8.76,9.02,9.07
137.42,-4.01,75161,2449.14,1510.55,-26.88,24.7,8.78,9.03,9.07
137.52,-3.9,75182,2446.92,1508.32,-27.31,24.7,8.76,9.03,9.07
137.62,-3.61,75175,2447.66,1509.06,-27.75,24.7,8.76,9.03,9.07
137.72,-3.11,75137,2451.69,1513.09,-28.16,24.7,8.73,9,9.07
137.82,-2.43,75141,2451.26,1512.67,-28.48,24.7,8.78,9.03,9.07
137.92,-1.6,75248,2439.92,1501.33,-28.75,24.7,8.76,9.03,9.07
138.02,-0.7,75252,2439.5,1500.9,-28.93,24.7,8.76,9.03,9.07
138.12,0.2,75336,2430.61,1492.01,-29.02,24.7,8.78,9.03,9.07
138.22,1.06,75319,2432.4,1493.81,-28.97,24.7,8.76,9.03,9.07
138.32,1.82,75301,2434.31,1495.72,-28.83,24.7,8.78,9.03,9.07
138.42,2.47,75387,2425.21,1486.62,-28.63,24.7,8.78,9.03,9.07
138.52,2.96,75389,2425,1486.4,-28.38,24.7,8.78,9.03,9.07
138.62,3.3,75398,2424.05,1485.45,-28.08,24.7,8.76,9.03,9.07
138.72,3.46,75470,2416.44,1477.84,-27.68,24.7,8.78,9.03,9.07
138.82,3.43,75527,2410.41,1471.82,-27.28,24.7,8.73,9.02,9.05
138.92,3.19,75549,2408.09,1469.5,-26.94,24.7,8.76,9.03,9.07
139.02,2.73,75598,2402.92,1464.32,-26.64,24.7,8.78,9.02,9.07
139.12,2.06,75506,2412.63,1474.04,-26.25,24.7,8.76,9.03,9.07
139.22,1.25,75617,2400.91,1462.32,-26,24.7,8.76,9.03,9.07
139.32,0.41,75560,2406.93,1468.34,-25.88,24.7,8.78,9.03,9.07
139.42,-0.39,75634,2399.12,1460.53,-25.89,24.7,8.78,9.03,9.07
139.52,-1.09,75728,2389.21,1450.62,-25.95,24.7,8.76,9.03,9.07
139.62,-1.71,75770,2384.79,1446.19,-26.1,24.7,8.76,9.03,9.07
139.72,-2.26,75739,2388.05,1449.46,-26.21,24.7,8.76,9.03,9.07
139.82,-2.73,75701,2392.06,1453.46,-26.44,24.7,8.76,9.03,9.07
139.92,-3.08,75712,2390.9,1452.3,-26.77,24.7,8.73,9.02,9.07
140.02,-3.26,75731,2388.89,1450.3,-27.13,24.7,8.78,9.02,9.07
140.12,-3.3,75731,2388.89,1450.3,-27.47,24.7,8.78,9.03,9.07
140.22,-3.23,75747,2387.21,1448.61,-27.81,24.7,8.78,9.03,9.07
140.32,-3.12,75777,2384.05,1445.45,-28.14,24.7,8.76,9.03,9.07
140.42,-3,75869,2374.36,1435.77,-28.45,24.7,8.78,9.03,9.07
140.52,-2.87,75893,2371.84,1433.24,-28.74,24.7,8.78,9.03,9.07
140.62,-2.75,75950,2365.85,1427.25,-29.04,24.7,8.78,9.03,9.07
140.72,-2.62,75920,2369,1430.41,-29.31,24.7,8.76,9.03,9.07
140.82,-2.51,76039,2356.49,1417.9,-29.57,24.7,8.76,9.03,9.07
140.92,-2.39,76103,2349.77,1411.18,-29.81,24.7,8.76,9.03,9.07
141.02,-2.27,76094,2350.72,1412.12,-30.08,24.7,8.73,9.02,9.07
141.12,-2.16,75959,2364.9,1426.3,-30.26,24.7,8.78,9.03,9.07
141.22,-2.04,76108,2349.25,1410.65,-30.52,24.7,8.76,9.03,9.07
141.32,-1.9,76203,2339.28,1400.69,-30.72,24.7,8.76,9.03,9.07
141.42,-1.74,76256,2333.73,1395.13,-30.88,24.7,8.76,9.03,9.07
141.52,-1.57,76247,2334.67,1396.08,-31.08,24.7,8.78,9.03,9.07
141.62,-1.37,76285,2330.69,1392.1,-31.26,24.7,8.78,9.03,9.07
141.72,-1.13,76191,2340.54,1401.95,-31.38,24.7,8.76,9.03,9.07
141.82,-0.84,76278,2331.42,1392.83,-31.49,24.7,8.78,9.03,9.07
141.92,-0.45,76285,2330.69,1392.1,-31.59,24.7,8.76,9.03,9.07
142.02,0.02,76299,2329.22,1390.63,-31.67,24.6,8.78,9.03,9.07
142.12,0.58,76236,2335.82,1397.23,-31.71,24.6,8.73,9,9.07
142.22,1.19,76342,2324.72,1386.13,-31.63,24.6,8.78,9.03,9.07
142.32,1.86,76403,2318.34,1379.74,-31.48,24.6,8.78,9.03,9.07
142.42,2.56,76402,2318.44,1379.85,-31.34,24.6,8.78,9.03,9.07
142.52,3.3,76472,2311.12,1372.53,-31.09,24.6,8.76,9.03,9.07
142.62,4.07,76598,2297.96,1359.36,-30.77,24.6,8.76,9.03,9.07
142.72,4.85,76592,2298.58,1359.99,-30.36,24.6,8.78,9.03,9.07
142.82,5.53,76633,2294.3,1355.71,-29.86,24.6,8.76,9.03,9.07
142.92,6.07,76693,2288.04,1349.45,-29.3,24.6,8.78,9.03,9.07
143.02,6.4,76767,2280.33,1341.73,-28.67,24.6,8.78,9.03,9.07
143.12,6.53,76757,2281.37,1342.78,-27.92,24.6,8.76,9.03,9.07
143.22,6.51,76795,2277.41,1338.82,-27.25,24.6,8.73,9.02,9.07
143.32,6.35,76773,2279.7,1341.11,-26.64,24.6,8.78,9.03,9.07
143.42,6.04,76683,2289.09,1350.49,-25.99,24.6,8.78,9.03,9.07
143.52,5.55,76718,2285.44,1346.84,-25.33,24.6,8.78,9.03,9.07
143.62,4.84,76772,2279.81,1341.21,-24.75,24.6,8.78,9.03,9.07
143.72,3.96,76792,2277.72,1339.13,-24.16,24.6,8.78,9.03,9.07
143.82,2.96,76875,2269.08,1330.48,-23.78,24.6,8.76,9.03,9.07
143.92,1.94,76901,2266.37,1327.78,-23.53,24.6,8.76,9.03,9.07
144.02,0.92,76924,2263.98,1325.38,-23.33,24.6,8.78,9.03,9.07
144.12,-0.09,76921,2264.29,1325.7,-23.21,24.6,8.78,9.03,9.07
144.22,-1.08,76854,2271.27,1332.67,-23.23,24.6,8.78,9.03,9.07
144.32,-1.99,76881,2268.45,1329.86,-23.35,24.6,8.73,9,9.05
144.42,-2.77,76994,2256.7,1318.1,-23.55,24.6,8.76,9.03,9.07
144.52,-3.35,77002,2255.87,1317.27,-23.88,24.6,8.78,9.03,9.07
144.62,-3.75,77030,2252.96,1314.36,-24.28,24.6,8.76,9.03,9.07
144.72,-3.98,77101,2245.58,1306.99,-24.67,24.6,8.76,9.03,9.07
144.82,-4.06,77023,2253.68,1315.09,-25.06,24.6,8.78,9.03,9.07
144.92,-4.02,77087,2247.03,1308.44,-25.47,24.6,8.76,9.03,9.07
145.02,-3.86,77126,2242.98,1304.39,-25.93,24.6,8.78,9.03,9.07
145.12,-3.65,77153,2240.18,1301.59,-26.36,24.6,8.76,9.03,9.07
145.22,-3.41,77170,2238.42,1299.82,-26.69,24.6,8.78,9.03,9.07
145.32,-3.21,77221,2233.13,1294.53,-27.01,24.6,8.78,9.03,9.07
145.42,-3.05,77155,2239.97,1301.38,-27.31,24.6,8.73,9.02,9.05
145.52,-2.89,77155,2239.97,1301.38,-27.63,24.6,8.76,9.03,9.07
145.62,-2.7,77245,2230.64,1292.04,-27.94,24.6,8.76,9.03,9.07
145.72,-2.4,77256,2229.5,1290.9,-28.19,24.6,8.76,9.03,9.07
145.82,-1.98,77387,2215.92,1277.33,-28.49,24.6,8.76,9.03,9.07
145.92,-1.45,77436,2210.85,1272.26,-28.7,24.6,8.78,9.03,9.07
146.02,-0.86,77359,2218.82,1280.23,-28.85,24.6,8.78,9.03,9.07
146.12,-0.27,77412,2213.33,1274.74,-28.97,24.6,8.78,9.02,9.07
146.22,0.25,77400,2214.58,1275.98,-28.96,24.6,8.78,9.03,9.07
146.32,0.69,77428,2211.68,1273.08,-28.88,24.6,8.78,9.03,9.07
146.42,1.08,77513,2202.88,1264.29,-28.83,24.6,8.78,9.03,9.07
146.52,1.48,77579,2196.06,1257.47,-28.71,24.6,8.73,9.02,9.07
146.62,1.88,77572,2196.79,1258.19,-28.58,24.6,8.76,9.03,9.07
146.72,2.26,77582,2195.75,1257.16,-28.46,24.6,8.76,9.02,9.07
146.82,2.58,77577,2196.27,1257.67,-28.14,24.6,8.78,9.03,9.08
146.92,2.77,77616,2192.24,1253.64,-27.86,24.6,8.76,9.03,9.07
147.02,2.82,77718,2181.71,1243.11,-27.56,24.5,8.76,9.03,9.07
147.12,2.72,77728,2180.68,1242.08,-27.31,24.5,8.78,9.03,9.07
147.22,2.46,77636,2190.17,1251.58,-26.96,24.5,8.78,9.03,9.07
147.32,2.04,77739,2179.54,1240.95,-26.7,24.5,8.78,9.03,9.07
147.42,1.47,77839,2169.23,1230.64,-26.46,24.5,8.78,9.03,9.07
147.52,0.8,77851,2167.99,1229.4,-26.28,24.5,8.78,9.03,9.07
147.62,0.1,77833,2169.85,1231.25,-26.22,24.5,8.73,9.02,9.05
147.72,-0.56,77806,2172.63,1234.04,-26.22,24.5,8.76,9.03,9.07
147.82,-1.14,77908,2162.12,1223.53,-26.29,24.5,8.76,9.03,9.07
147.92,-1.64,77877,2165.32,1226.72,-26.42,24.5,8.78,9.02,9.07
148.02,-2.09,77892,2163.77,1225.18,-26.59,24.5,8.78,9.03,9.07
148.12,-2.5,77980,2154.71,1216.12,-26.81,24.5,8.76,9.03,9.07
148.22,-2.87,77934,2159.45,1220.85,-27.08,24.5,8.78,9.03,9.07
148.32,-3.19,77927,2160.17,1221.57,-27.31,24.5,8.76,9.03,9.07
148.42,-3.39,78002,2152.45,1213.85,-27.67,24.5,8.76,9.03,9.07
148.52,-3.4,78034,2149.16,1210.56,-28.06,24.5,8.76,9.03,9.07
148.62,-3.21,78117,2140.62,1202.03,-28.45,24.5,8.78,9.03,9.07
148.72,-2.8,78167,2135.49,1196.89,-28.8,24.5,8.73,9,9.07
148.82,-2.24,78027,2149.88,1211.28,-29.09,24.5,8.78,9.03,9.07
148.92,-1.61,78117,2140.62,1202.03,-29.35,24.5,8.76,9.03,9.07
149.02,-0.99,78145,2137.75,1199.15,-29.53,24.5,8.76,9.03,9.07
149.12,-0.41,78265,2125.43,1186.83,-29.58,24.5,8.76,9.03,9.07
149.22,0.12,78137,2138.57,1199.97,-29.58,24.5,8.78,9.02,9.07
149.32,0.62,78280,2123.89,1185.29,-29.58,24.5,8.78,9.03,9.07
149.42,1.09,78369,2114.76,1176.17,-29.56,24.5,8.76,9.02,9.07
149.52,1.51,78386,2113.02,1174.42,-29.45,24.5,8.76,9.03,9.07
149.62,1.84,78422,2109.33,1170.74,-29.25,24.5,8.76,9.03,9.07
149.72,2.07,78446,2106.87,1168.28,-29.01,24.5,8.76,9.03,9.07
149.82,2.19,78394,2112.2,1173.6,-28.83,24.5,8.73,9.02,9.07
149.92,2.2,78433,2108.2,1169.61,-28.61,24.5,8.76,9.03,9.07
150.02,2.1,78529,2098.38,1159.78,-28.35,24.5,8.76,9.03,9.07
150.12,1.85,78520,2099.3,1160.7,-28.14,24.5,8.78,9.03,9.07
150.22,1.46,78563,2094.9,1156.3,-27.89,24.5,8.78,9.03,9.07
150.32,0.98,78454,2106.05,1167.46,-27.72,24.5,8.78,9.03,9.07
150.42,0.51,78615,2089.58,1150.99,-27.63,24.5,8.76,9.03,9.07
150.52,0.1,78646,2086.41,1147.82,-27.6,24.5,8.78,9.03,9.07
150.62,-0.27,78695,2081.41,1142.81,-27.65,24.5,8.76,9.03,9.07
150.72,-0.64,78696,2081.3,1142.71,-27.68,24.5,8.76,9.03,9.07
150.82,-1.03,78673,2083.65,1145.06,-27.66,24.5,8.78,9.03,9.07
150.92,-1.45,78691,2081.81,1143.22,-27.76,24.5,8.73,9,9.05
151.02,-1.84,78640,2087.02,1148.43,-27.92,24.5,8.76,9.03,9.07
151.12,-2.13,78648,2086.21,1147.61,-28.18,24.5,8.78,9.03,9.07
151.22,-2.25,78834,2067.22,1128.62,-28.36,24.5,8.78,9.03,9.07
151.32,-2.16,78871,2063.44,1124.85,-28.62,24.5,8.76,9.03,9.07
151.42,-1.88,78898,2060.69,1122.1,-28.89,24.5,8.76,9.03,9.07
151.52,-1.47,78890,2061.51,1122.91,-29.14,24.5,8.76,9.03,9.07
151.62,-1,78910,2059.47,1120.87,-29.29,24.5,8.76,9.03,9.07
151.72,-0.57,78977,2052.64,1114.05,-29.35,24.5,8.76,9.03,9.07
151.82,-0.23,79014,2048.87,1110.28,-29.37,24.5,8.78,9.03,9.07
151.92,0.03,79039,2046.33,1107.73,-29.38,24.5,8.78,9.03,9.07
152.02,0.24,78976,2052.74,1114.15,-29.4,24.4,8.73,9.02,9.07
152.12,0.44,79021,2048.16,1109.57,-29.36,24.4,8.76,9.03,9.07
152.22,0.62,79023,2047.96,1109.36,-29.33,24.4,8.76,9.03,9.07
152.32,0.78,79145,2035.54,1096.95,-29.23,24.4,8.78,9.03,9.07
152.42,0.92,79175,2032.49,1093.9,-29.18,24.4,8.76,9.03,9.07
152.52,1.04,79197,2030.26,1091.66,-29.09,24.4,8.78,9.03,9.07
152.62,1.16,79242,2025.69,1087.09,-28.96,24.4,8.76,9.02,9.07
152.72,1.26,79153,2034.73,1096.14,-28.85,24.4,8.78,9.03,9.07
152.82,1.34,79229,2027.01,1088.41,-28.73,24.4,8.76,9.03,9.07
152.92,1.34,79318,2017.97,1079.38,-28.61,24.4,8.76,9.03,9.07
153.02,1.23,79359,2013.81,1075.22,-28.45,24.4,8.78,9.03,9.07
153.12,1.01,79431,2006.51,1067.91,-28.23,24.4,8.72,9,9.05
153.22,0.73,79414,2008.23,1069.64,-28.16,24.4,8.76,9.02,9.07
153.32,0.47,79412,2008.43,1069.84,-28.11,24.4,8.76,9.03,9.07
153.42,0.28,79430,2006.61,1068.01,-28.06,24.4,8.78,9.02,9.07
153.52,0.17,79489,2000.63,1062.03,-28.06,24.4,8.76,9.03,9.07
153.62,0.13,79396,2010.06,1071.46,-28.07,24.4,8.76,9.03,9.07
153.72,0.13,79381,2011.58,1072.98,-28.05,24.4,8.76,9.03,9.07
153.82,0.13,79514,1998.1,1059.5,-28.02,24.4,8.76,9.03,9.07
153.92,0.08,79581,1991.31,1052.72,-28.02,24.4,8.78,9.03,9.07
154.02,-0.05,79613,1988.07,1049.48,-28.02,24.4,8.78,9.03,9.07
154.12,-0.25,79638,1985.54,1046.95,-27.96,24.4,8.76,9.02,9.07
154.22,-0.46,79709,1978.36,1039.77,-27.97,24.4,8.73,9,9.07
154.32,-0.64,79745,1974.72,1036.13,-28.05,24.4,8.78,9.03,9.07
154.42,-0.76,79708,1978.46,1039.87,-28.14,24.4,8.76,9.03,9.07
154.52,-0.82,79716,1977.66,1039.06,-28.23,24.4,8.78,9.03,9.07
154.62,-0.86,79712,1978.06,1039.47,-28.34,24.4,8.76,9.03,9.07
154.72,-0.91,79810,1968.16,1029.56,-28.34,24.4,8.78,9.03,9.07
154.82,-0.97,79853,1963.82,1025.22,-28.45,24.4,8.76,9.03,9.08
154.92,-0.98,79853,1963.82,1025.22,-28.59,24.4,8.78,9.03,9.07
155.02,-0.92,79846,1964.52,1025.93,-28.68,24.4,8.78,9.03,9.07
155.12,-0.79,79774,1971.79,1033.2,-28.81,24.4,8.76,9.03,9.07
155.22,-0.56,79903,1958.77,1020.18,-28.88,24.4,8.78,9.03,9.07
155.32,-0.23,79963,1952.72,1014.12,-28.94,24.4,8.73,9,9.07
155.42,0.22,80024,1946.57,1007.98,-28.98,24.4,8.78,9.03,9.07
155.52,0.8,80116,1937.3,998.71,-29.04,24.4,8.76,9.03,9.07
155.62,1.47,80123,1936.6,998,-28.96,24.4,8.76,9.03,9.07
155.72,2.19,80017,1947.28,1008.68,-28.78,24.4,8.76,9.03,9.07
155.82,2.93,80040,1944.96,1006.36,-28.57,24.4,8.76,9.03,9.07
155.92,3.71,80122,1936.7,998.1,-28.29,24.4,8.78,9.03,9.07
156.02,4.55,80196,1929.25,990.66,-27.92,24.4,8.78,9.03,9.07
156.12,5.43,80090,1939.92,1001.33,-27.48,24.4,8.78,9.03,9.07
156.22,6.27,80240,1924.83,986.23,-26.97,24.4,8.78,9.03,9.07
156.32,6.99,80258,1923.02,984.42,-26.34,24.4,8.76,9.03,9.07
156.42,7.48,80314,1917.39,978.79,-25.53,24.4,8.73,9.02,9.05
156.52,7.7,80338,1914.98,976.38,-24.76,24.4,8.78,9.02,9.07
156.62,7.65,80368,1911.96,973.37,-23.93,24.4,8.76,9.03,9.07
156.72,7.31,80313,1917.49,978.89,-23.15,24.4,8.78,9.02,9.07
156.82,6.65,80437,1905.04,966.44,-22.37,24.4,8.78,9.03,9.07
156.92,5.64,80454,1903.33,964.74,-21.65,24.4,8.78,9.03,9.07
157.02,4.23,80404,1908.35,969.76,-21.01,24.4,8.78,9.03,9.07
157.12,2.46,80481,1900.62,962.03,-20.49,24.3,8.76,9.03,9.07
157.22,0.41,80484,1900.32,961.73,-20.21,24.3,8.78,9.03,9.07
157.32,-1.78,80541,1894.61,956.01,-20.14,24.3,8.76,9.02,9.07
157.42,-3.97,80563,1892.4,953.81,-20.32,24.3,8.76,9.03,9.07
157.52,-6.11,80580,1890.7,952.1,-20.76,24.3,8.73,9.02,9.07
157.62,-8.12,80531,1895.61,957.01,-21.41,24.3,8.76,9.02,9.07
157.72,-9.97,80470,1901.73,963.13,-22.2,24.3,8.76,9.03,9.07
157.82,-11.58,80455,1903.23,964.64,-23.21,24.3,8.76,9.03,9.07
157.92,-12.87,80486,1900.12,961.53,-24.45,24.3,8.78,9.03,9.07
158.02,-13.75,80547,1894.01,955.41,-25.84,24.3,8.76,9.03,9.07
158.12,-14.12,80621,1886.59,948,-27.24,24.3,8.78,9.03,9.07
158.22,-13.94,80635,1885.19,946.59,-28.76,24.3,8.76,9.03,9.07
158.32,-13.21,80622,1886.49,947.9,-30.27,24.3,8.78,9.03,9.07
158.42,-11.95,80574,1891.3,952.7,-31.68,24.3,8.78,9.03,9.07
158.52,-10.19,80761,1872.58,933.98,-32.94,24.3,8.76,9.03,9.07
158.62,-7.99,80739,1874.78,936.18,-34.03,24.3,8.73,9.02,9.07
158.72,-5.43,80795,1869.18,930.58,-34.87,24.3,8.78,9.03,9.07
158.82,-2.65,80770,1871.68,933.08,-35.51,24.3,8.78,9.02,9.07
158.92,0.24,80849,1863.78,925.18,-35.79,24.3,8.78,9.03,9.07
159.02,3.08,80917,1856.98,918.39,-35.71,24.3,8.76,9.03,9.07
159.12,5.79,81002,1848.5,909.9,-35.38,24.3,8.76,9.02,9.07
159.22,8.32,81042,1844.51,905.91,-34.77,24.3,8.78,9.03,9.07
159.32,10.59,81096,1839.12,900.53,-33.91,24.3,8.78,9.03,9.07
159.42,12.51,81186,1830.16,891.56,-32.82,24.3,8.78,9.03,9.07
159.52,13.95,81232,1825.57,886.98,-31.51,24.3,8.76,9.03,9.07
159.62,14.77,81265,1822.29,883.7,-29.97,24.3,8.76,9.03,9.07
159.72,14.91,81269,1821.89,883.3,-28.34,24.3,8.73,9.02,9.07
159.82,14.39,81290,1819.8,881.21,-26.76,24.3,8.76,9.03,9.07
159.92,13.31,81328,1816.02,877.43,-25.24,24.3,8.78,9.03,9.07
160.02,11.8,81310,1817.81,879.22,-23.83,24.3,8.78,9.03,9.07
