altitude,speed,acceleration,time
2252.96,-24.28,-3.75,144.62
2245.58,-24.67,-3.98,144.72
2253.68,-25.06,-4.06,144.82
2247.03,-25.47,-4.02,144.92
2242.98,-25.93,-3.86,145.02
2240.18,-26.36,-3.65,145.12
2238.42,-26.69,-3.41,145.22
2233.13,-27.01,-3.21,145.32
2239.97,-27.31,-3.05,145.42
2239.97,-27.63,-2.89,145.52
2230.64,-27.94,-2.7,145.62
2229.5,-28.19,-2.4,145.72
2215.92,-28.49,-1.98,145.82
2210.85,-28.7,-1.45,145.92
2218.82,-28.85,-0.86,146.02
2213.33,-28.97,-0.27,146.12
2214.58,-28.96,0.25,146.22
2211.68,-28.88,0.69,146.32
2202.88,-28.83,1.08,146.42
2196.06,-28.71,1.48,146.52
2196.79,-28.58,1.88,146.62
2195.75,-28.46,2.26,146.72
2196.27,-28.14,2.58,146.82
2192.24,-27.86,2.77,146.92
2181.71,-27.56,2.82,147.02
2180.68,-27.31,2.72,147.12
2190.17,-26.96,2.46,147.22
2179.54,-26.7,2.04,147.32
2169.23,-26.46,1.47,147.42
2167.99,-26.28,0.8,147.52
2169.85,-26.22,0.1,147.62
2172.63,-26.22,-0.56,147.72
2162.12,-26.29,-1.14,147.82
2165.32,-26.42,-1.64,147.92
2163.77,-26.59,-2.09,148.02
2154.71,-26.81,-2.5,148.12
2159.45,-27.08,-2.87,148.22
2160.17,-27.31,-3.19,148.32
2152.45,-27.67,-3.39,148.42
2149.16,-28.06,-3.4,148.52
2140.62,-28.45,-3.21,148.62
2135.49,-28.8,-2.8,148.72
2149.88,-29.09,-2.24,148.82
2140.62,-29.35,-1.61,148.92
2137.75,-29.53,-0.99,149.02
2125.43,-29.58,-0.41,149.12
2138.57,-29.58,0.12,149.22
2123.89,-29.58,0.62,149.32
2114.76,-29.56,1.09,149.42
2113.02,-29.45,1.51,149.52
2109.33,-29.25,1.84,149.62
2106.87,-29.01,2.07,149.72
2112.2,-28.83,2.19,149.82
2108.2,-28.61,2.2,149.92
2098.38,-28.35,2.1,150.02
2099.3,-28.14,1.85,150.12
2094.9,-27.89,1.46,150.22
2106.05,-27.72,0.98,150.32
2089.58,-27.63,0.51,150.42
2086.41,-27.6,0.1,150.52
2081.41,-27.65,-0.27,150.62
2081.3,-27.68,-0.64,150.72
2083.65,-27.66,-1.03,150.82
2081.81,-27.76,-1.45,150.92
2087.02,-27.92,-1.84,151.02
2086.21,-28.18,-2.13,151.12
2067.22,-28.36,-2.25,151.22
2063.44,-28.62,-2.16,151.32
2060.69,-28.89,-1.88,151.42
2061.51,-29.14,-1.47,151.52
2059.47,-29.29,-1,151.62
2052.64,-29.35,-0.57,151.72
2048.87,-29.37,-0.23,151.82
2046.33,-29.38,0.03,151.92
2052.74,-29.4,0.24,152.02
2048.16,-29.36,0.44,152.12
2047.96,-29.33,0.62,152.22
2035.54,-29.23,0.78,152.32
2032.49,-29.18,0.92,152.42
2030.26,-29.09,1.04,152.52
2025.69,-28.96,1.16,152.62
2034.73,-28.85,1.26,152.72
2027.01,-28.73,1.34,152.82
2017.97,-28.61,1.34,152.92
2013.81,-28.45,1.23,153.02
2006.51,-28.23,1.01,153.12
2008.23,-28.16,0.73,153.22
2008.43,-28.11,0.47,153.32
2006.61,-28.06,0.28,153.42
2000.63,-28.06,0.17,153.52
2010.06,-28.07,0.13,153.62
2011.58,-28.05,0.13,153.72
1998.1,-28.02,0.13,153.82
1991.31,-28.02,0.08,153.92
1988.07,-28.02,-0.05,154.02
1985.54,-27.96,-0.25,154.12
1978.36,-27.97,-0.46,154.22
1974.72,-28.05,-0.64,154.32
1978.46,-28.14,-0.76,154.42
1977.66,-28.23,-0.82,154.52
1978.06,-28.34,-0.86,154.62
1968.16,-28.34,-0.91,154.72
1963.82,-28.45,-0.97,154.82
1963.82,-28.59,-0.98,154.92
1964.52,-28.68,-0.92,155.02
1971.79,-28.81,-0.79,155.12
1958.77,-28.88,-0.56,155.22
1952.72,-28.94,-0.23,155.32
1946.57,-28.98,0.22,155.42
1937.3,-29.04,0.8,155.52
1936.6,-28.96,1.47,155.62
1947.28,-28.78,2.19,155.72
1944.96,-28.57,2.93,155.82
1936.7,-28.29,3.71,155.92
1929.25,-27.92,4.55,156.02
1939.92,-27.48,5.43,156.12
1924.83,-26.97,6.27,156.22
1923.02,-26.34,6.99,156.32
1917.39,-25.53,7.48,156.42
1914.98,-24.76,7.7,156.52
1911.96,-23.93,7.65,156.62
1917.49,-23.15,7.31,156.72
1905.04,-22.37,6.65,156.82
1903.33,-21.65,5.64,156.92
1908.35,-21.01,4.23,157.02
1900.62,-20.49,2.46,157.12
1900.32,-20.21,0.41,157.22
1894.61,-20.14,-1.78,157.32
1892.4,-20.32,-3.97,157.42
1890.7,-20.76,-6.11,157.52
1895.61,-21.41,-8.12,157.62
1901.73,-22.2,-9.97,157.72
1903.23,-23.21,-11.58,157.82
1900.12,-24.45,-12.87,157.92
1894.01,-25.84,-13.75,158.02
1886.59,-27.24,-14.12,158.12
1885.19,-28.76,-13.94,158.22
1886.49,-30.27,-13.21,158.32
1891.3,-31.68,-11.95,158.42
1872.58,-32.94,-10.19,158.52
1874.78,-34.03,-7.99,158.62
1869.18,-34.87,-5.43,158.72
1871.68,-35.51,-2.65,158.82
1863.78,-35.79,0.24,158.92
1856.98,-35.71,3.08,159.02
1848.5,-35.38,5.79,159.12
1844.51,-34.77,8.32,159.22
1839.12,-33.91,10.59,159.32
1830.16,-32.82,12.51,159.42
1825.57,-31.51,13.95,159.52
1822.29,-29.97,14.77,159.62
1821.89,-28.34,14.91,159.72
1819.8,-26.76,14.39,159.82
1816.02,-25.24,13.31,159.92
1817.81,-23.83,11.8,160.02
1818.21,-22.6,9.97,160.12
1816.32,-21.57,7.91,160.22
1812.54,-20.78,5.7,160.32
1816.02,-20.15,3.44,160.42
1814.03,-19.85,1.22,160.52
1810.65,-19.75,-0.88,160.62
1807.07,-19.87,-2.8,160.72
1805.98,-20.17,-4.47,160.82
1815.03,-20.68,-5.85,160.92
1810.95,-21.31,-6.87,161.02
1806.08,-22.08,-7.51,161.12
1799.62,-22.9,-7.72,161.22
1797.84,-23.73,-7.52,161.32
1794.36,-24.55,-6.95,161.42
1796.25,-25.29,-6.1,161.52
1801.31,-25.97,-5.09,161.62
1792.08,-26.46,-4.06,161.72
1778.6,-26.82,-3.14,161.82
1777.51,-27.11,-2.39,161.92
1779.29,-27.3,-1.85,162.02
1772.06,-27.47,-1.51,162.12
1766.12,-27.59,-1.38,162.22
1758.7,-27.69,-1.45,162.32
1765.13,-27.79,-1.69,162.42
1764.44,-27.93,-2.04,162.52
1759.98,-28.14,-2.44,162.62
1760.18,-28.42,-2.87,162.72
1755.93,-28.69,-3.31,162.82
1753.75,-28.99,-3.72,162.92
1754.45,-29.36,-4.06,163.02
1746.44,-29.81,-4.22,163.12
1745.26,-30.3,-4.14,163.22
1742,-30.76,-3.8,163.32
1741.8,-31.19,-3.24,163.42
1741.11,-31.53,-2.49,163.52
1733.81,-31.76,-1.6,163.62
1739.83,-31.97,-0.58,163.72
1737.75,-32.06,0.54,163.82
1724.74,-32.03,1.72,163.92
1718.04,-31.84,2.91,164.02
1706.23,-31.52,4.02,164.12
1704.55,-31.11,4.97,164.22
1705.54,-30.61,5.7,164.32
1696.29,-29.95,6.18,164.42
1694.23,-29.27,6.4,164.52
1691.87,-28.62,6.38,164.62
1689.32,-27.94,6.18,164.72
1695.7,-27.32,5.8,164.82
1691.09,-26.73,5.25,164.92
1687.94,-26.12,4.51,165.02
1684.8,-25.67,3.6,165.12
1684.7,-25.28,2.58,165.22
1684.31,-25,1.51,165.32
1681.27,-24.86,0.5,165.42
1680.48,-24.84,-0.4,165.52
1677.83,-24.95,-1.16,165.62
1672.24,-25.06,-1.77,165.72
1675.68,-25.22,-2.22,165.82
1667.83,-25.49,-2.51,165.92
1663.42,-25.82,-2.65,166.02
1663.62,-26.08,-2.65,166.12
1657.84,-26.33,-2.53,166.22
1655.3,-26.59,-2.28,166.32
1654.12,-26.87,-1.87,166.42
1645.12,-27.1,-1.3,166.52
1640.04,-27.26,-0.65,166.62
1645.03,-27.36,-0.01,166.72
1639.75,-27.24,0.51,166.82
1642.58,-27.18,0.87,166.92
1649.72,-27.08,1.11,167.02
1638.87,-26.97,1.27,167.12
1636.43,-26.82,1.36,167.22
1629.88,-26.71,1.38,167.32
1620.12,-26.55,1.28,167.42
1614.76,-26.35,1.04,167.52
1614.08,-26.22,0.68,167.62
1618.27,-26.18,0.26,167.72
1619.05,-26.15,-0.18,167.82
1614.96,-26.17,-0.59,167.92
1607.84,-26.23,-0.96,168.02
1619.15,-26.33,-1.3,168.12
1608.43,-26.48,-1.59,168.22
1594.21,-26.65,-1.83,168.32
1590.23,-26.81,-1.99,168.42
1591.2,-27.03,-2.05,168.52
1594.02,-27.29,-1.99,168.62
1593.63,-27.5,-1.83,168.72
1610.47,-27.7,-1.6,168.82
1590.81,-27.85,-1.32,168.92
1588.48,-27.96,-0.98,169.02
1581.87,-28.09,-0.54,169.12
1580.21,-28.2,0.04,169.22
1567.4,-28.22,0.76,169.32
1575.55,-28.15,1.56,169.42
1577.3,-28,2.33,169.52
1563.13,-27.75,3.01,169.62
1554.12,-27.41,3.53,169.72
1552.37,-27.01,3.84,169.82
1555.86,-26.59,3.93,169.92
1554.12,-26.22,3.79,170.02
1549.18,-25.73,3.44,170.12
1547.72,-25.34,2.93,170.22
1550.24,-25.08,2.33,170.32
1548.98,-24.86,1.67,170.42
1544.53,-24.67,0.92,170.52
1538.14,-24.55,0.05,170.62
1535.43,-24.52,-0.99,170.72
1537.27,-24.56,-2.18,170.82
1534.47,-24.77,-3.43,170.92
1528.37,-25.13,-4.6,171.02
1528.57,-25.62,-5.57,171.12
1520.74,-26.23,-6.27,171.22
1529.24,-26.96,-6.7,171.32
1531.85,-27.64,-6.87,171.42
1525.77,-28.32,-6.78,171.52
1521.32,-29.04,-6.43,171.62
1513.12,-29.78,-5.85,171.72
1509.35,-30.42,-5.1,171.82
1508.39,-30.9,-4.25,171.92
1499.52,-31.29,-3.38,172.02
1504.72,-31.65,-2.5,172.12
1497.69,-31.91,-1.61,172.22
1491.43,-32.09,-0.69,172.32
1489.69,-32.15,0.23,172.42
1487.77,-32.14,1.09,172.52
1483.63,-31.98,1.86,172.62
1481.61,-31.78,2.54,172.72
1470.07,-31.52,3.14,172.82
1480.65,-31.2,3.68,172.92
1468.82,-30.83,4.1,173.02
1462.58,-30.39,4.35,173.12
1455.48,-29.92,4.33,173.22
1454.04,-29.41,3.97,173.32
1456.15,-28.94,3.27,173.42
1457.68,-28.57,2.32,173.52
1456.92,-28.28,1.27,173.62
1450.49,-28.19,0.28,173.72
1450.49,-28.25,-0.55,173.82
1454.23,-28.32,-1.18,173.92
1448.57,-28.47,-1.65,174.02
1435.92,-28.62,-2,174.12
1431.13,-28.84,-2.24,174.22
1425.78,-29.09,-2.36,174.32
1427.31,-29.37,-2.33,174.42
1426.35,-29.6,-2.14,174.52
1435.54,-29.87,-1.76,174.62
1422.62,-30.03,-1.19,174.72
1415.16,-30.23,-0.45,174.82
1414.78,-30.3,0.4,174.92
1419.56,-30.27,1.3,175.02
1417.07,-30.07,2.22,175.12
1420.04,-29.89,3.13,175.22
1407.81,-29.59,4,175.32
1400.93,-29.18,4.76,175.42
1393.4,-28.68,5.37,175.52
1389.3,-28.05,5.77,175.62
1389.3,-28.05,5.77,175.67
1373.58,-27.46,5.92,175.72
1365.59,-26.85,5.84,175.82
1377.67,-26.21,5.6,175.92
1382.91,-25.62,5.23,176.02
1383.2,-25.11,4.8,176.12
1383.01,-24.62,4.36,176.22
1382.82,-24.21,3.89,176.32
1374.34,-23.81,3.35,176.42
1376.06,-23.45,2.71,176.52
1366.83,-23.14,1.95,176.62
1371.68,-22.9,1.14,176.72
1361.6,-22.83,0.34,176.82
1355.51,-22.82,-0.42,176.92
1367.21,-22.87,-1.13,177.02
1374.06,-22.98,-1.75,177.12
1348.87,-23.14,-2.29,177.22
1349.53,-23.4,-2.73,177.32
1345.64,-23.74,-3.02,177.42
1346.3,-24.06,-3.14,177.52
1353.71,-24.35,-3.09,177.62
1341.27,-24.72,-2.91,177.72
1337.86,-25.07,-2.64,177.82
1338.24,-25.3,-2.34,177.92
1335.68,-25.51,-2.07,178.02
1334.16,-25.7,-1.88,178.12
1335.01,-25.89,-1.75,178.22
1329.52,-26.05,-1.65,178.32
1328.57,-26.21,-1.52,178.42
1328.47,-26.38,-1.34,178.52
1321.75,-26.56,-1.05,178.62
1328.28,-26.64,-0.71,178.72
1313.7,-26.75,-0.35,178.82
1309.07,-26.81,-0.07,178.92
1303.21,-26.72,0.09,179.02
1303.87,-26.65,0.15,179.12
1301.41,-26.7,0.16,179.22
1301.51,-26.69,0.14,179.32
1293.95,-26.66,0.12,179.42
1299.99,-26.64,0.09,179.52
1300.94,-26.62,0.01,179.62
1289.7,-26.62,-0.11,179.72
1287.91,-26.63,-0.26,179.82
1284.61,-26.64,-0.39,179.92
1279.04,-26.69,-0.51,180.02
1279.23,-26.76,-0.59,180.12
1278.1,-26.82,-0.64,180.22
1278.19,-26.87,-0.65,180.32
1280.27,-26.95,-0.64,180.42
1267.07,-27.03,-0.59,180.52
1266.13,-27.09,-0.47,180.62
1268.58,-27.13,-0.24,180.72
1262.65,-27.2,0.13,180.82
1262.46,-27.23,0.59,180.92
1263.59,-27.2,1.09,181.02
1247.5,-27.04,1.54,181.12
1246.85,-26.85,1.86,181.22
1246.66,-26.63,2.02,181.32
1243.65,-26.45,2.01,181.42
1237.26,-26.2,1.87,181.52
1231.44,-25.97,1.63,181.62
1239.14,-25.81,1.37,181.72
1237.73,-25.69,1.11,181.82
1233.98,-25.6,0.89,181.92
1227.6,-25.53,0.67,182.02
1225.06,-25.43,0.41,182.12
1225.81,-25.36,0.07,182.22
1228.44,-25.35,-0.31,182.32
1218.97,-25.36,-0.7,182.42
1215.5,-25.47,-1,182.52
1217.28,-25.6,-1.18,182.62
1208.76,-25.72,-1.22,182.72
1208.76,-25.88,-1.11,182.82
1208.48,-26.02,-0.85,182.92
1207.26,-26.1,-0.46,183.02
1212.97,-26.2,0.04,183.12
1204.17,-26.22,0.61,183.22
1197.72,-26.12,1.26,183.32
1187.62,-25.99,1.98,183.42
1187.62,-25.85,2.72,183.52
1182.48,-25.62,3.41,183.62
1182.67,-25.2,3.95,183.72
1176.88,-24.73,4.32,183.82
1176.69,-24.27,4.5,183.92
1179.68,-23.84,4.54,184.02
1184.35,-23.39,4.46,184.12
1178.09,-22.9,4.28,184.22
1169.41,-22.41,3.97,184.32
1167.27,-22.03,3.52,184.42
1163.91,-21.67,2.97,184.52
1160.09,-21.35,2.32,184.62
1158.41,-21.07,1.59,184.72
1155.06,-20.93,0.76,184.82
1154.97,-20.86,-0.16,184.92
1157.11,-20.85,-1.17,185.02
1158.23,-20.91,-2.23,185.12
1157.11,-21.15,-3.3,185.22
1156.74,-21.52,-4.31,185.32
1149.29,-21.95,-5.21,185.42
1141.1,-22.48,-5.99,185.52
1146.03,-23.14,-6.65,185.62
1152.36,-23.8,-7.18,185.72
1148.26,-24.53,-7.61,185.82
1136.17,-25.31,-7.91,185.92
1129.94,-26.14,-8.1,186.02
1128.09,-26.95,-8.14,186.12
1132.73,-27.79,-8.02,186.22
1127.62,-28.62,-7.7,186.32
1122.61,-29.44,-7.15,186.42
1123.72,-30.2,-6.36,186.52
1120.29,-30.88,-5.35,186.62
1126.6,-31.43,-4.16,186.72
1109.25,-31.88,-2.84,186.82
1108.6,-32.17,-1.45,186.92
1109.43,-32.31,-0.01,187.02
1104.24,-32.31,1.44,187.12
1095.25,-32.18,2.89,187.22
1091.64,-31.9,4.29,187.32
1098.4,-31.41,5.59,187.42
1085.17,-30.86,6.72,187.52
1076.01,-30.17,7.6,187.62
1081.56,-29.32,8.22,187.72
1076.75,-28.42,8.57,187.82
1071.39,-27.56,8.68,187.92
1062.9,-26.69,8.57,188.02
1064.19,-25.8,8.24,188.12
1066.13,-24.89,7.68,188.22
1068.71,-24.08,6.89,188.32
1058.65,-23.38,5.87,188.42
1057.45,-22.78,4.69,188.52
1056.99,-22.27,3.39,188.62
1057.82,-21.89,2.01,188.72
1052.75,-21.74,0.59,188.82
1054.78,-21.67,-0.81,188.92
1050.72,-21.73,-2.11,189.02
1047.13,-21.97,-3.24,189.12
1044.45,-22.37,-4.13,189.22
1046.39,-22.85,-4.75,189.32
1058.75,-23.33,-5.09,189.42
1043.63,-23.88,-5.17,189.52
1036.9,-24.45,-5,189.62
1038.56,-24.98,-4.58,189.72
1034.51,-25.48,-3.88,189.82
1027.24,-25.92,-2.95,189.92
1023.93,-26.28,-1.88,190.02
1024.94,-26.45,-0.79,190.12
1022.28,-26.5,0.24,190.22
1018.41,-26.42,1.14,190.32
1014.37,-26.31,1.89,190.42
1010.33,-26.1,2.45,190.52
1015.75,-25.84,2.81,190.62
1006.38,-25.48,2.94,190.72
1003.45,-25.17,2.84,190.82
1007.94,-24.82,2.55,190.92
999.13,-24.56,2.12,191.02
990.42,-24.35,1.6,191.12
986.21,-24.19,1.01,191.22
986.48,-24.08,0.38,191.32
987.58,-23.98,-0.24,191.42
992.44,-24.04,-0.8,191.52
988.59,-24.18,-1.18,191.62
981.54,-24.32,-1.34,191.72
981.91,-24.49,-1.21,191.82
982.27,-24.67,-0.8,191.92
981.91,-24.81,-0.11,192.02
986.76,-24.85,0.83,192.12
979.89,-24.8,2.01,192.22
975.5,-24.63,3.37,192.32
968,-24.32,4.86,192.42
965.62,-23.87,6.45,192.52
956.76,-23.19,8.05,192.62
958.86,-22.4,9.59,192.72
948.36,-21.43,11,192.82
948.72,-20.27,12.26,192.92
939.87,-19.01,13.33,193.02
940.14,-17.67,14.2,193.12
941.6,-16.22,14.83,193.22
940.78,-14.69,15.16,193.32
940.05,-13.11,15.15,193.42
940.33,-11.51,14.8,193.52
940.05,-9.98,14.16,193.62
940.42,-8.55,13.28,193.72
939.78,-7.2,12.21,193.82
939.87,-5.95,11.01,193.92
937.96,-4.83,9.7,194.02
939.23,-3.83,8.31,194.12
938.96,-3,6.92,194.22
938.41,-2.33,5.61,194.32
939.6,-1.8,4.44,194.42
938.5,-1.38,3.43,194.52
938.32,-1.08,2.6,194.62
938.05,-0.83,1.94,194.72
938.41,-0.67,1.44,194.82
939.14,-0.54,1.09,194.92
938.14,-0.47,0.86,195.02
937.96,-0.4,0.73,195.12
938.32,-0.32,0.64,195.22
939.05,-0.26,0.58,195.32
938.23,-0.2,0.52,195.42
938.32,-0.15,0.46,195.52
938.05,-0.1,0.39,195.62
938.59,-0.06,0.33,195.72
938.41,-0.03,0.27,195.82
938.23,-0.01,0.21,195.92
938.05,0.01,0.16,196.02
938.14,0.03,0.12,196.12
938.41,0.04,0.07,196.22
938.41,0.05,0.03,196.32
938.87,0.05,-0.02,196.42
937.96,0.05,-0.06,196.52
938.14,0.04,-0.09,196.62
938.41,0.03,-0.12,196.72
938.32,0.02,-0.14,196.82
938.96,0.01,-0.16,196.92
938.87,-0.01,-0.17,197.02
938.41,-0.03,-0.16,197.12
938.59,-0.05,-0.15,197.22
938.69,-0.07,-0.14,197.32
938.05,-0.08,-0.11,197.42
938.69,-0.09,-0.09,197.52
938.41,-0.1,-0.07,197.62
938.59,-0.11,-0.05,197.72
937.96,-0.11,-0.02,197.82
937.96,-0.12,0.01,197.92
938.59,-0.12,0.04,198.02
938.69,-0.11,0.07,198.12
938.59,-0.1,0.1,198.22
937.96,-0.09,0.12,198.32
937.68,-0.08,0.14,198.42
938.5,-0.07,0.15,198.52
938.32,-0.05,0.15,198.62
937.68,-0.04,0.15,198.72
938.59,-0.02,0.14,198.82
938.5,0,0.13,198.92
937.77,0.01,0.11,199.02
938.32,0.02,0.1,199.12
937.59,0.03,0.08,199.22
938.78,0.04,0.06,199.32
938.78,0.04,0.05,199.42
938.69,0.05,0.05,199.52
938.41,0.05,0.04,199.62
937.87,0.06,0.03,199.72
938.14,0.06,0.03,199.82
938.23,0.06,0.02,199.92
937.96,0.07,0.01,200.02
938.41,0.07,0,200.12
938.41,0.07,-0.01,200.22
938.05,0.07,-0.01,200.32
938.5,0.06,-0.02,200.42
938.87,0.06,-0.02,200.52
938.78,0.06,-0.03,200.62
937.96,0.06,-0.04,200.72
938.41,0.05,-0.05,200.82
938.14,0.05,-0.06,200.92
938.32,0.04,-0.07,201.02
938.14,0.03,-0.08,201.12
938.69,0.03,-0.08,201.22
938.05,0.02,-0.09,201.32
938.32,0.01,-0.1,201.42
938.69,0,-0.11,201.52
938.5,-0.01,-0.12,201.62
938.78,-0.03,-0.12,201.72
938.59,-0.04,-0.11,201.82
938.32,-0.05,-0.09,201.92
938.41,-0.06,-0.08,202.02
938.23,-0.07,-0.06,202.12
938.69,-0.07,-0.05,202.22
937.96,-0.08,-0.03,202.32
938.41,-0.08,-0.02,202.42
938.32,-0.08,0,202.52
938.69,-0.08,0.01,202.62
937.87,-0.08,0.02,202.72
938.41,-0.08,0.04,202.82
938.5,-0.08,0.06,202.92
938.05,-0.07,0.08,203.02
938.14,-0.07,0.09,203.12
938.59,-0.05,0.11,203.22
938.14,-0.04,0.11,203.32
938.41,-0.03,0.11,203.42
938.23,-0.02,0.11,203.52
937.96,-0.01,0.1,203.62
938.14,0.01,0.09,203.72
938.32,0.01,0.08,203.82
938.41,0.02,0.07,203.92
938.5,0.03,0.05,204.02
938.05,0.03,0.04,204.12
938.05,0.04,0.03,204.22
938.41,0.04,0.02,204.32
938.23,0.04,0.02,204.42
938.32,0.04,0.01,204.52
938.32,0.05,0.01,204.62
938.41,0.04,0,204.72
938.05,0.04,0,204.82
938.32,0.05,-0.01,204.92
938.14,0.05,-0.01,205.02
938.78,0.04,-0.02,205.12
938.5,0.04,-0.02,205.22
938.5,0.04,-0.02,205.32
938.5,0.04,-0.02,205.42
937.77,0.03,-0.02,205.52
938.5,0.03,-0.01,205.62
938.41,0.03,-0.01,205.72
938.23,0.03,-0.01,205.82
938.14,0.03,-0.01,205.92
938.14,0.03,-0.01,206.02
938.69,0.03,-0.01,206.12
938.23,0.03,0,206.22
938.5,0.03,0.01,206.32
938.14,0.03,0.01,206.42
938.41,0.03,0.01,206.52
938.41,0.03,0.01,206.62
938.69,0.03,0,206.72
938.23,0.03,0,206.82
938.87,0.03,-0.02,206.92
938.5,0.03,-0.03,207.02
938.14,0.03,-0.05,207.12
937.96,0.03,-0.06,207.22
938.41,0.02,-0.07,207.32
938.14,0.01,-0.08,207.42
938.41,0,-0.08,207.52
938.5,-0.01,-0.09,207.62
938.59,-0.01,-0.09,207.72
938.5,-0.02,-0.1,207.82
938.5,-0.03,-0.1,207.92
937.87,-0.05,-0.1,208.02
938.78,-0.06,-0.1,208.12
938.23,-0.07,-0.09,208.22
938.59,-0.07,-0.07,208.32
938.59,-0.08,-0.06,208.42
938.41,-0.09,-0.05,208.52
938.69,-0.09,-0.03,208.62
938.87,-0.1,-0.02,208.72
937.96,-0.1,-0.01,208.82
938.14,-0.1,0,208.92
938.23,-0.1,0.01,209.02
937.87,-0.1,0.03,209.12
938.05,-0.1,0.04,209.22
937.77,-0.09,0.05,209.32
938.69,-0.09,0.06,209.42
938.23,-0.08,0.06,209.52
938.59,-0.07,0.06,209.62
938.59,-0.07,0.06,209.72
938.05,-0.06,0.06,209.82
938.14,-0.06,0.06,209.92
938.14,-0.05,0.06,210.02
937.77,-0.04,0.06,210.12
938.41,-0.04,0.06,210.22
938.32,-0.03,0.06,210.32
938.5,-0.02,0.06,210.42
938.05,-0.02,0.06,210.52
938.59,-0.01,0.06,210.62
937.87,0,0.06,210.72
938.41,0,0.06,210.82
938.05,0,0.06,210.92
937.59,0.01,0.07,211.02
938.41,0.02,0.07,211.12
938.5,0.02,0.08,211.22
938.05,0.03,0.08,211.32
938.32,0.04,0.07,211.42
938.14,0.05,0.06,211.52
937.96,0.06,0.04,211.62
937.96,0.06,0.02,211.72
938.05,0.06,0.01,211.82
938.32,0.06,0,211.92
938.78,0.06,-0.01,212.02
938.5,0.06,-0.02,212.12
938.05,0.06,-0.02,212.22
938.32,0.06,-0.03,212.32
938.41,0.05,-0.04,212.42
938.32,0.05,-0.05,212.52
938.14,0.05,-0.05,212.62
938.14,0.03,-0.05,212.72
938.41,0.03,-0.04,212.82
938.14,0.03,-0.02,212.92
938.41,0.02,-0.01,213.02
938.23,0.02,0,213.12
938.41,0.03,0.01,213.22
938.32,0.02,0.01,213.32
938.59,0.03,0.01,213.42
937.96,0.03,0.01,213.52
938.32,0.03,0,213.62
938.14,0.03,0,213.72
938.41,0.03,-0.01,213.82
938.41,0.03,-0.03,213.92
938.41,0.03,-0.05,214.02
938.05,0.02,-0.07,214.12
938.5,0.01,-0.09,214.22
938.23,0.01,-0.1,214.32
938.5,0,-0.11,214.42
938.41,-0.02,-0.11,214.52
937.96,-0.03,-0.11,214.62
937.87,-0.04,-0.1,214.72
938.32,-0.05,-0.09,214.82
939.05,-0.06,-0.08,214.92
938.5,-0.07,-0.06,215.02
938.5,-0.08,-0.05,215.12
938.78,-0.08,-0.03,215.22
937.96,-0.08,-0.02,215.32
938.59,-0.08,-0.01,215.42
938.23,-0.09,-0.01,215.52
938.14,-0.09,-0.01,215.62
938.14,-0.09,-0.01,215.71
